resultId,raceId,driverId,constructorId,number,Grid,position,positionText,positionOrder,time_results ,milliseconds,fastestLap,rank_results,statusId,points,laps
19892,826,593,113,3,8,,R,21,\N,\N,\N,\N,121,0,87
19893,826,770,113,4,10,,R,22,\N,\N,\N,\N,5,0,80
19894,826,526,113,98,6,,R,23,\N,\N,\N,\N,5,0,78
19895,826,630,134,6,32,,R,24,\N,\N,\N,\N,25,0,73
19896,826,733,113,32,28,,R,25,\N,\N,\N,\N,80,0,56
19897,826,771,113,44,13,,R,26,\N,\N,\N,\N,121,0,55
19898,826,449,139,48,25,,R,27,\N,\N,\N,\N,108,0,34
19899,826,629,113,23,18,,R,28,\N,\N,\N,\N,109,0,30
19900,826,657,111,81,20,,R,29,\N,\N,\N,\N,44,0,29
19901,826,726,110,22,21,,R,30,\N,\N,\N,\N,7,0,29
19902,826,772,150,19,23,,R,31,\N,\N,\N,\N,5,0,18
19903,826,732,105,12,26,,R,32,\N,\N,\N,\N,95,0,15
19904,826,728,107,26,30,,R,33,\N,\N,\N,\N,7,0,8
19905,827,642,51,4,2,1,1,1,45:46.2,9946200,\N,\N,1,8,36
19906,827,647,6,8,4,2,2,2,+2:51.0,10117200,\N,\N,1,6,36
19907,827,633,6,10,3,3,3,3,+4:21.9,10208100,\N,\N,1,4,36
19908,827,627,154,14,7,4,4,4,\N,\N,\N,\N,12,3,34
19909,827,704,154,22,8,5,5,5,\N,\N,\N,\N,12,2,34
19910,827,429,154,24,12,6,6,6,\N,\N,\N,\N,13,0,33
19911,827,660,154,16,11,7,7,7,\N,\N,\N,\N,13,0,33
19912,827,773,154,26,13,8,8,8,\N,\N,\N,\N,14,0,32
19913,827,579,51,2,1,9,9,9,\N,\N,\N,\N,14,1,32
19914,827,589,154,18,9,,R,10,\N,\N,\N,\N,5,0,28
19915,827,763,51,6,6,,R,11,\N,\N,\N,\N,21,0,11
19916,827,641,6,12,5,,R,12,\N,\N,\N,\N,7,0,8
19917,827,741,154,20,10,,R,13,\N,\N,\N,\N,7,0,0
19918,828,786,51,8,7,1,1,1,22:11.0,12131000,\N,\N,1,4,77
19919,828,647,6,14,6,2,2,2,58.2,12189200,\N,\N,1,3,77
19920,828,633,6,10,4,3,3,3,\N,\N,\N,\N,13,4,74
19921,828,686,6,26,9,4,4,4,\N,\N,\N,\N,14,3,73
19922,828,642,51,2,2,5,5,5,\N,\N,\N,\N,14,2,73
19923,828,589,154,42,8,6,6,6,\N,\N,\N,\N,16,0,71
19924,828,704,154,46,11,7,7,7,\N,\N,\N,\N,16,0,71
19925,828,774,154,44,14,8,8,8,\N,\N,\N,\N,18,0,69
19926,828,764,154,48,19,9,9,9,\N,\N,\N,\N,45,0,66
19927,828,763,51,6,5,10,10,10,\N,\N,\N,\N,124,0,58
19928,828,579,51,24,1,11,11,11,\N,\N,\N,\N,115,0,55
19929,828,660,154,28,12,,R,12,\N,\N,\N,\N,3,0,54
19930,828,627,154,40,13,,R,13,\N,\N,\N,\N,7,0,43
19931,828,741,154,38,10,,R,14,\N,\N,\N,\N,5,0,37
19932,828,775,141,36,17,,R,15,\N,\N,\N,\N,5,0,27
19933,828,501,105,20,22,,R,16,\N,\N,\N,\N,25,0,23
19934,828,427,141,32,18,,R,17,\N,\N,\N,\N,5,0,11
19935,828,647,6,12,3,,R,18,\N,\N,\N,\N,6,0,10
19936,828,609,141,34,21,,R,19,\N,\N,\N,\N,5,0,7
19937,828,626,141,30,23,,R,20,\N,\N,\N,\N,5,0,3
19938,828,670,105,50,15,,R,21,\N,\N,\N,\N,5,0,2
19939,828,640,105,18,16,,R,22,\N,\N,\N,\N,7,0,1
19940,828,687,6,24,20,,R,23,\N,\N,\N,\N,5,0,1
19941,829,498,6,12,1,1,1,1,42:18.2,9738200,\N,\N,1,8,90
19942,829,579,51,2,2,2,2,2,51,9789200,\N,\N,1,6,90
19943,829,633,6,10,5,3,3,3,\N,\N,\N,\N,12,4,88
19944,829,697,51,4,7,4,4,4,\N,\N,\N,\N,13,3,87
19945,829,686,66,6,20,5,5,5,\N,\N,\N,\N,15,2,85
19946,829,763,51,3,6,6,6,6,\N,\N,\N,\N,16,0,84
19947,829,661,66,7,19,7,7,7,\N,\N,\N,\N,16,0,84
19948,829,778,151,9,12,8,8,8,\N,\N,\N,\N,16,0,84
19949,829,687,6,14,8,9,9,9,\N,\N,\N,\N,17,0,83
19950,829,627,154,22,9,10,10,10,\N,\N,\N,\N,17,0,83
19951,829,619,151,8,10,11,11,11,\N,\N,\N,\N,18,0,82
19952,829,708,154,18,11,12,12,12,\N,\N,\N,\N,19,0,81
19953,829,660,154,25,14,13,13,13,\N,\N,\N,\N,88,0,80
19954,829,642,51,1,3,,R,14,\N,\N,\N,\N,8,1,75
19955,829,776,126,5,18,,N,15,\N,\N,\N,\N,62,0,75
19956,829,647,6,11,4,,R,16,\N,\N,\N,\N,6,0,56
19957,829,777,105,17,16,,R,17,\N,\N,\N,\N,44,0,46
19958,829,747,105,15,15,,R,18,\N,\N,\N,\N,5,0,45
19959,829,589,154,23,13,,R,19,\N,\N,\N,\N,23,0,41
19960,829,779,105,16,17,,R,20,\N,\N,\N,\N,21,0,23
19961,830,647,6,71,1,1,1,1,23:03.3,12183300,\N,\N,1,8,20
19962,830,579,51,75,3,2,2,2,30.5,12213800,\N,\N,1,7,20
19963,830,498,6,74,2,3,3,3,+4:39.0,12462300,\N,\N,1,4,20
19964,830,633,6,72,5,4,4,4,+5:50.2,12533500,\N,\N,1,3,20
19965,830,641,6,73,6,5,5,5,+7:49.1,12652400,\N,\N,1,2,20
19966,830,723,6,91,8,6,6,6,\N,\N,\N,\N,11,0,19
19967,830,626,141,82,9,7,7,7,\N,\N,\N,\N,11,0,19
19968,830,627,154,84,15,8,8,8,\N,\N,\N,\N,11,0,19
19969,830,773,154,90,19,9,9,9,\N,\N,\N,\N,12,0,18
19970,830,680,154,93,22,10,10,10,\N,\N,\N,\N,12,0,18
19971,830,660,154,94,18,11,11,11,\N,\N,\N,\N,13,0,17
19972,830,704,154,87,11,,R,12,\N,\N,\N,\N,3,0,17
19973,830,427,141,81,14,,R,13,\N,\N,\N,\N,5,0,13
19974,830,697,51,77,10,,R,14,\N,\N,\N,\N,121,0,12
19975,830,708,154,88,20,,R,15,\N,\N,\N,\N,51,0,12
19976,830,756,51,78,7,,R,16,\N,\N,\N,\N,3,0,11
19977,830,609,141,83,12,,R,17,\N,\N,\N,\N,5,0,11
19978,830,642,51,76,4,,R,18,\N,\N,\N,\N,25,0,8
19979,830,741,154,86,21,,R,19,\N,\N,\N,\N,6,0,4
19980,830,589,154,85,13,,R,20,\N,\N,\N,\N,80,0,3
19981,830,780,105,92,17,,R,21,\N,\N,\N,\N,5,0,3
19982,830,640,105,79,16,,R,22,\N,\N,\N,\N,5,0,2
19983,831,647,6,2,3,1,1,1,42:39.3,9759300,\N,\N,1,8,80
19984,831,498,6,6,4,2,2,2,24.6,9783900,\N,\N,1,6,80
19985,831,697,51,40,7,3,3,3,\N,\N,\N,\N,11,2,79
19986,831,633,6,4,5,4,4,4,\N,\N,\N,\N,11,3,79
19987,831,641,6,8,6,5,5,5,\N,\N,\N,\N,12,2,78
19988,831,609,141,48,11,6,6,6,\N,\N,\N,\N,16,0,74
19989,831,627,154,18,15,7,7,7,\N,\N,\N,\N,17,0,73
19990,831,704,154,24,14,8,8,8,\N,\N,\N,\N,18,0,72
19991,831,762,127,44,18,9,9,9,\N,\N,\N,\N,53,0,67
19992,831,579,51,38,1,,R,10,\N,\N,\N,\N,5,0,39
19993,831,427,141,50,12,,R,11,\N,\N,\N,\N,5,0,29
19994,831,626,141,46,13,,R,12,\N,\N,\N,\N,5,0,29
19995,831,589,154,20,17,,R,13,\N,\N,\N,\N,80,0,23
19996,831,773,154,22,20,,R,14,\N,\N,\N,\N,5,0,9
19997,831,680,154,28,22,,R,15,\N,\N,\N,\N,25,0,7
19998,831,642,51,34,2,,R,16,\N,\N,\N,\N,5,0,6
19999,831,660,154,26,21,,R,17,\N,\N,\N,\N,94,0,4
20000,831,640,51,36,9,,R,18,\N,\N,\N,\N,126,0,1
20001,831,687,6,16,19,,R,19,\N,\N,\N,\N,121,0,1
20002,831,622,6,12,16,,R,20,\N,\N,\N,\N,7,0,0
20003,831,686,66,30,8,,W,21,\N,\N,\N,\N,54,0,0
20004,831,781,66,32,10,,W,22,\N,\N,\N,\N,54,0,0
20005,832,579,51,22,2,1,1,1,46:54.1,10014100,\N,\N,1,9,70
20006,832,498,6,6,3,2,2,2,54.28,10068380,\N,\N,1,6,70
20007,832,642,51,20,4,3,3,3,+1:45.54,10119640,\N,\N,1,4,70
20008,832,647,6,2,1,4,4,4,\N,\N,\N,\N,12,3,68
20009,832,697,51,24,8,5,5,5,\N,\N,\N,\N,12,2,68
20010,832,640,51,26,6,6,6,6,\N,\N,\N,\N,14,0,66
20011,832,627,154,28,20,7,7,7,\N,\N,\N,\N,16,0,64
20012,832,741,154,34,13,8,8,8,\N,\N,\N,\N,17,0,63
20013,832,626,141,14,9,9,9,9,\N,\N,\N,\N,17,0,63
20014,832,580,105,44,17,10,10,10,\N,\N,\N,\N,88,0,60
20015,832,633,6,4,5,,R,11,\N,\N,\N,\N,80,0,48
20016,832,609,141,16,10,,R,12,\N,\N,\N,\N,5,0,48
20017,832,660,154,36,15,,R,13,\N,\N,\N,\N,3,0,37
20018,832,641,6,8,7,,R,14,\N,\N,\N,\N,36,0,30
20019,832,427,141,12,11,,R,15,\N,\N,\N,\N,5,0,25
20020,832,783,154,38,16,,R,16,\N,\N,\N,\N,5,0,23
20021,832,704,154,32,14,,R,17,\N,\N,\N,\N,3,0,7
20022,832,589,154,30,12,,R,18,\N,\N,\N,\N,80,0,4
20023,832,669,105,18,19,,R,19,\N,\N,\N,\N,5,0,1
20024,832,782,105,46,18,,W,20,\N,\N,\N,\N,5,0,0
20025,833,642,51,2,1,1,1,1,13:23.6,8003600,\N,\N,1,9,70
20026,833,786,51,3,2,2,2,2,2.6,8006200,\N,\N,1,6,70
20027,833,686,51,4,4,3,3,3,52,8055600,\N,\N,1,4,70
20028,833,704,154,14,6,4,4,4,\N,\N,\N,\N,12,3,68
20029,833,627,154,15,9,5,5,5,\N,\N,\N,\N,12,2,68
20030,833,619,151,12,13,6,6,6,\N,\N,\N,\N,13,0,67
20031,833,787,151,11,15,7,7,7,\N,\N,\N,\N,13,0,67
20032,833,741,154,16,14,8,8,8,\N,\N,\N,\N,15,0,65
20033,833,784,105,6,16,9,9,9,\N,\N,\N,\N,16,0,64
20034,833,778,105,10,20,10,10,10,\N,\N,\N,\N,16,0,64
20035,833,660,154,18,21,11,11,11,\N,\N,\N,\N,16,0,64
20036,833,579,51,1,3,,R,12,\N,\N,\N,\N,44,0,62
20037,833,776,126,23,19,,N,13,\N,\N,\N,\N,62,0,57
20038,833,669,105,21,5,,R,14,\N,\N,\N,\N,60,0,49
20039,833,747,105,5,18,,R,15,\N,\N,\N,\N,5,0,44
20040,833,785,126,24,17,,R,16,\N,\N,\N,\N,7,0,43
20041,833,640,105,20,8,,R,17,\N,\N,\N,\N,5,0,36
20042,833,589,105,19,11,,R,18,\N,\N,\N,\N,8,0,26
20043,833,789,154,17,7,,R,19,\N,\N,\N,\N,51,0,8
20044,833,661,151,9,10,,R,20,\N,\N,\N,\N,6,0,5
20045,833,790,151,8,12,,R,21,\N,\N,\N,\N,126,0,2
20046,834,579,51,34,1,1,1,1,13:18.7,11598700,\N,\N,1,9,100
20047,834,647,6,40,7,2,2,2,\N,\N,\N,\N,11,6,99
20048,834,589,105,48,8,3,3,3,\N,\N,\N,\N,12,4,98
20049,834,793,6,42,9,4,4,4,\N,\N,\N,\N,13,3,97
20050,834,669,105,50,15,5,5,5,\N,\N,\N,\N,15,2,95
20051,834,619,151,26,16,6,6,6,\N,\N,\N,\N,16,0,94
20052,834,660,154,6,19,7,7,7,\N,\N,\N,\N,16,0,94
20053,834,633,6,38,6,,R,8,\N,\N,\N,\N,109,0,63
20054,834,741,154,14,4,,R,9,\N,\N,\N,\N,44,0,38
20055,834,498,105,2,3,,R,10,\N,\N,\N,\N,3,0,1
20056,834,642,51,32,2,,R,11,\N,\N,\N,\N,3,0,0
20057,834,786,51,36,5,,R,12,\N,\N,\N,\N,3,0,0
20058,834,627,154,16,10,,R,13,\N,\N,\N,\N,3,0,0
20059,834,626,141,10,11,,R,14,\N,\N,\N,\N,3,0,0
20060,834,640,105,52,12,,R,15,\N,\N,\N,\N,3,0,0
20061,834,427,141,12,13,,R,16,\N,\N,\N,\N,3,0,0
20062,834,787,151,24,14,,R,17,\N,\N,\N,\N,3,0,0
20063,834,762,105,44,17,,R,18,\N,\N,\N,\N,3,0,0
20064,834,501,87,8,20,,R,19,\N,\N,\N,\N,4,0,0
20065,834,687,6,28,21,,W,20,\N,\N,\N,\N,5,0,0
20066,834,792,105,4,18,,W,21,\N,\N,\N,\N,3,0,0
20067,835,593,113,1,5,1,1,1,46:56.0,10015970,\N,\N,1,9,138
20068,835,701,150,3,10,2,2,2,\N,\N,\N,\N,11,6,137
20069,835,768,150,31,3,3,3,3,\N,\N,\N,\N,11,4,137
20070,835,770,113,54,12,4,4,4,\N,\N,\N,\N,11,3,137
20071,835,794,113,17,9,5,5,5,\N,\N,\N,\N,12,1,136
20072,835,766,119,8,23,6,6,6,\N,\N,\N,\N,12,0,136
20073,835,654,113,98,1,7,7,7,\N,\N,\N,\N,13,0,135
20074,835,726,110,5,4,8,8,8,\N,\N,\N,\N,13,0,135
20075,835,555,138,7,19,9,9,9,\N,\N,\N,\N,13,0,135
20076,835,559,113,59,11,10,10,10,\N,\N,\N,\N,13,0,135
20077,835,795,156,2,16,11,11,11,\N,\N,\N,\N,15,0,133
20078,835,518,129,18,13,12,12,12,\N,\N,\N,\N,15,0,133
20079,835,772,113,15,26,13,13,13,\N,\N,\N,\N,16,0,132
20080,835,658,113,49,6,14,14,14,\N,\N,\N,\N,20,0,131
20081,835,526,110,55,24,15,15,15,\N,\N,\N,\N,18,0,130
20082,835,520,157,75,31,16,16,16,\N,\N,\N,\N,88,0,128
20083,835,653,116,22,27,17,17,17,\N,\N,\N,\N,88,0,128
20084,835,732,113,62,33,18,18,18,\N,\N,\N,\N,88,0,128
20085,835,771,113,4,20,19,19,19,\N,\N,\N,\N,45,0,127
20086,835,677,105,21,14,20,20,20,\N,\N,\N,\N,55,0,126
20087,835,659,113,81,15,21,21,21,\N,\N,\N,\N,53,0,125
20088,835,796,158,27,29,22,22,22,\N,\N,\N,\N,112,0,123
20089,835,797,159,77,30,23,23,23,\N,\N,\N,\N,20,0,123
20090,835,509,160,76,28,24,24,24,\N,\N,\N,\N,116,0,122
20091,835,731,105,12,21,,R,25,\N,\N,\N,\N,70,0,112
20092,835,729,162,67,22,,R,26,\N,\N,\N,\N,7,0,111
20093,835,798,161,24,17,,R,27,\N,\N,\N,\N,51,0,108
20094,835,615,113,28,2,,R,28,\N,\N,\N,\N,44,0,64
20095,835,799,113,61,32,,R,29,\N,\N,\N,\N,126,0,52
20096,835,611,113,23,25,,R,30,\N,\N,\N,\N,51,0,42
20097,835,529,150,14,8,,R,31,\N,\N,\N,\N,67,0,30
20098,835,537,107,45,18,,R,32,\N,\N,\N,\N,85,0,25
20099,835,630,113,69,7,,R,33,\N,\N,\N,\N,44,0,10
20100,836,642,51,16,2,1,1,1,02:53.7,7373700,\N,\N,1,9,42
20101,836,786,51,12,3,2,2,2,0.4,7374100,\N,\N,1,6,42
20102,836,627,154,10,10,3,3,3,\N,\N,\N,\N,11,4,41
20103,836,669,105,30,8,4,4,4,\N,\N,\N,\N,12,3,40
20104,836,697,105,34,12,5,5,5,\N,\N,\N,\N,12,2,40
20105,836,640,105,32,11,6,6,6,\N,\N,\N,\N,12,0,40
20106,836,800,105,2,15,7,7,7,\N,\N,\N,\N,13,0,39
20107,836,501,154,44,18,8,8,8,\N,\N,\N,\N,13,0,39
20108,836,589,105,26,16,9,9,9,\N,\N,\N,\N,13,0,39
20109,836,660,154,4,14,10,10,10,\N,\N,\N,\N,14,0,38
20110,836,780,105,40,17,11,11,11,\N,\N,\N,\N,17,0,35
20111,836,579,51,14,1,,R,12,\N,\N,\N,\N,5,0,32
20112,836,741,154,42,6,,R,13,\N,\N,\N,\N,6,0,25
20113,836,789,154,8,9,,R,14,\N,\N,\N,\N,3,0,19
20114,836,793,6,20,13,,R,15,\N,\N,\N,\N,22,0,19
20115,836,633,6,22,4,,R,16,\N,\N,\N,\N,5,0,9
20116,836,647,6,18,5,,R,17,\N,\N,\N,\N,94,0,4
20117,836,704,154,6,7,,R,18,\N,\N,\N,\N,3,0,0
20118,837,579,51,10,2,1,1,1,47:26.0,10046000,\N,\N,1,8,35
20119,837,786,51,12,3,2,2,2,14,10060000,\N,\N,1,6,35
20120,837,627,154,14,8,3,3,3,+2:19.0,10185000,\N,\N,1,4,35
20121,837,642,51,8,1,4,4,4,+4:05.0,10291000,\N,\N,1,4,35
20122,837,647,6,4,7,5,5,5,\N,\N,\N,\N,11,2,34
20123,837,633,6,2,4,6,6,6,\N,\N,\N,\N,12,0,33
20124,837,773,154,22,10,7,7,7,\N,\N,\N,\N,12,0,33
20125,837,660,154,24,14,8,8,8,\N,\N,\N,\N,13,0,22
20126,837,785,126,26,12,9,9,9,\N,\N,\N,\N,15,0,30
20127,837,780,105,30,11,10,10,10,\N,\N,\N,\N,16,0,29
20128,837,774,154,20,13,,R,11,\N,\N,\N,\N,108,0,22
20129,837,793,154,6,5,,R,12,\N,\N,\N,\N,51,0,20
20130,837,741,154,16,6,,R,13,\N,\N,\N,\N,25,0,15
20131,837,704,154,18,9,,R,14,\N,\N,\N,\N,108,0,2
20132,838,579,51,6,1,1,1,1,57:52.8,10672800,\N,\N,1,9,64
20133,838,786,51,4,3,2,2,2,25.7,10698500,\N,\N,1,6,64
20134,838,687,6,14,18,3,3,3,\N,\N,\N,\N,13,4,61
20135,838,626,141,44,12,4,4,4,\N,\N,\N,\N,13,3,61
20136,838,741,154,16,4,5,5,5,\N,\N,\N,\N,15,1,59
20137,838,801,154,26,15,6,6,6,\N,\N,\N,\N,18,0,56
20138,838,642,51,2,2,7,7,7,\N,\N,\N,\N,48,0,55
20139,838,704,154,18,5,8,8,8,\N,\N,\N,\N,55,0,52
20140,838,773,154,22,9,,R,9,\N,\N,\N,\N,5,0,36
20141,838,697,105,40,10,,R,10,\N,\N,\N,\N,5,0,14
20142,838,660,154,42,14,,R,11,\N,\N,\N,\N,25,0,11
20143,838,627,154,20,6,,R,12,\N,\N,\N,\N,25,0,10
20144,838,686,105,32,11,,R,13,\N,\N,\N,\N,5,0,9
20145,838,762,105,28,7,,R,14,\N,\N,\N,\N,5,0,6
20146,838,589,105,30,13,,R,15,\N,\N,\N,\N,5,0,6
20147,838,784,105,34,17,,R,16,\N,\N,\N,\N,5,0,5
20148,838,793,154,12,16,,R,17,\N,\N,\N,\N,25,0,4
20149,838,498,105,36,8,,R,18,\N,\N,\N,\N,5,0,3
20150,839,642,51,10,3,1,1,1,51:17.4,10277400,\N,\N,1,8,80
20151,839,802,6,48,6,2,2,2,+1:18.6,10356000,\N,\N,1,3,80
20152,839,786,51,36,5,3,3,3,+1:35.6,10373000,\N,\N,1,4,80
20153,839,627,154,58,13,4,4,4,\N,\N,\N,\N,15,3,75
20154,839,741,154,24,16,5,5,5,\N,\N,\N,\N,15,2,75
20155,839,640,105,38,17,6,6,6,\N,\N,\N,\N,18,0,72
20156,839,687,6,8,18,7,7,7,\N,\N,\N,\N,18,0,72
20157,839,747,105,50,24,,R,8,\N,\N,\N,\N,6,0,56
20158,839,787,151,32,21,,R,9,\N,\N,\N,\N,21,0,51
20159,839,793,154,12,8,,R,10,\N,\N,\N,\N,6,0,48
20160,839,764,154,40,11,,R,11,\N,\N,\N,\N,108,0,42
20161,839,762,105,4,9,,R,12,\N,\N,\N,\N,31,0,39
20162,839,641,51,60,7,,R,13,\N,\N,\N,\N,5,0,34
20163,839,773,154,56,20,,R,14,\N,\N,\N,\N,6,0,29
20164,839,579,51,18,1,,R,15,\N,\N,\N,\N,6,1,23
20165,839,660,154,2,22,,R,16,\N,\N,\N,\N,25,0,22
20166,839,647,6,16,2,,R,17,\N,\N,\N,\N,5,0,21
20167,839,791,6,22,25,,R,18,\N,\N,\N,\N,5,0,17
20168,839,765,154,64,16,,R,19,\N,\N,\N,\N,23,0,16
20169,839,740,105,62,26,,R,20,\N,\N,\N,\N,31,0,15
20170,839,427,141,42,12,,R,21,\N,\N,\N,\N,110,0,13
20171,839,589,105,6,19,,R,22,\N,\N,\N,\N,51,0,13
20172,839,763,51,46,4,,R,23,\N,\N,\N,\N,5,0,11
20173,839,626,141,44,10,,R,24,\N,\N,\N,\N,7,0,7
20174,839,669,105,30,15,,R,25,\N,\N,\N,\N,5,0,1
20175,839,756,105,28,27,,R,26,\N,\N,\N,\N,5,0,0
20176,839,697,163,52,23,,W,27,\N,\N,\N,\N,54,0,0
20177,833,788,105,10,20,10,10,10,\N,\N,\N,\N,16,0,64
20178,833,666,151,9,10,,R,20,\N,\N,\N,\N,6,0,5
20179,835,529,113,17,9,5,5,5,\N,\N,\N,\N,12,1,136
20180,835,803,161,24,17,,R,27,\N,\N,\N,\N,51,0,108
20181,838,774,154,16,4,5,5,5,\N,\N,\N,\N,15,1,59
20182,838,627,154,26,15,6,6,6,\N,\N,\N,\N,18,0,56
20183,839,647,6,48,6,2,2,2,\N,\N,\N,\N,1,3,80
20184,839,579,51,60,7,,R,13,\N,\N,\N,\N,5,0,34
20185,826,675,113,9,3,3,3,3,+2:51.39,14429440,\N,\N,1,2,200
20186,828,579,51,8,7,1,1,1,22:11.0,12131000,\N,\N,1,5,77
20187,828,498,6,14,6,2,2,2,58.2,12189200,\N,\N,1,3,77
20188,828,786,51,24,1,11,11,11,\N,\N,\N,\N,115,0,55
20189,831,642,51,40,7,3,3,3,\N,\N,\N,\N,11,3,79
20190,817,642,6,32,4,,R,10,\N,\N,\N,\N,121,0,51
20191,820,721,6,34,17,11,11,11,\N,\N,\N,\N,45,0,66
20192,820,501,105,16,12,,R,15,\N,\N,\N,\N,23,0,34
20193,823,759,105,16,16,9,9,9,\N,\N,\N,\N,17,0,83
20194,808,501,128,28,7,7,7,7,\N,\N,\N,\N,16,0,91
20195,809,518,113,3,9,3,3,3,+4:11.50,14233190,\N,\N,1,2,200
20196,809,555,113,59,2,4,4,4,+4:39.24,14260930,\N,\N,1,1.5,200
20197,809,513,113,2,25,7,7,7,+8:46.02,14507710,\N,\N,1,0,200
20198,809,521,114,98,6,9,9,9,\N,\N,\N,\N,3,0,196
20199,809,520,114,98,6,9,9,9,\N,\N,\N,\N,3,0,196
20200,809,702,113,73,19,12,12,12,\N,\N,\N,\N,88,0,190
20201,809,509,113,49,28,15,15,15,\N,\N,\N,\N,121,0,177
20202,809,612,113,92,10,16,16,16,\N,\N,\N,\N,109,0,177
20203,809,630,113,92,10,16,16,16,\N,\N,\N,\N,109,0,177
20204,809,804,113,23,14,17,17,17,\N,\N,\N,\N,117,0,176
20205,809,512,113,62,18,,R,19,\N,\N,\N,\N,44,0,166
20206,809,797,113,62,18,,R,19,\N,\N,\N,\N,44,0,166
20207,809,521,113,55,7,,R,23,\N,\N,\N,\N,25,0,107
20208,809,612,113,55,7,,R,23,\N,\N,\N,\N,25,0,107
20209,810,498,105,16,13,3,3,3,\N,\N,\N,\N,11,2,89
20210,811,579,105,6,10,,R,12,\N,\N,\N,\N,3,0,35
20211,814,633,6,1,1,8,8,8,\N,\N,\N,\N,11,0,17
20212,814,647,6,4,6,,R,17,\N,\N,\N,\N,5,1,15
20213,815,697,105,32,1,4,4,4,\N,\N,\N,\N,11,1.5,64
20214,815,579,105,30,10,,R,15,\N,\N,\N,\N,5,0,29
20215,816,577,105,56,12,7,7,7,\N,\N,\N,\N,14,0,76
20216,800,518,113,34,11,4,4,4,+2:52.68,13929950,\N,\N,1,1.5,200
20217,800,659,113,5,32,8,8,8,+5:01.17,14058440,\N,\N,1,0,200
20218,800,593,113,45,27,11,11,11,+8:22.19,14259460,\N,\N,1,0,200
20219,800,611,113,45,27,11,11,11,+8:22.19,14259460,\N,\N,1,0,200
20220,800,612,113,45,27,11,11,11,+8:22.19,14259460,\N,\N,1,0,200
20221,800,653,113,45,27,11,11,11,+8:22.19,14259460,\N,\N,1,0,200
20222,800,654,114,98,5,12,12,12,\N,\N,\N,\N,11,0,199
20223,800,613,113,16,8,15,15,15,\N,\N,\N,\N,14,0,196
20224,800,799,113,16,8,15,15,15,\N,\N,\N,\N,14,0,196
20225,800,529,113,16,8,15,15,15,\N,\N,\N,\N,14,0,196
20226,800,702,129,27,31,18,18,18,\N,\N,\N,\N,17,0,193
20227,800,730,113,71,33,19,19,19,\N,\N,\N,\N,17,0,193
20228,800,653,113,1,10,,R,20,\N,\N,\N,\N,20,0,191
20229,800,509,113,1,10,,R,20,\N,\N,\N,\N,20,0,191
20230,800,513,135,12,16,,R,22,\N,\N,\N,\N,31,0,172
20231,800,613,113,31,17,,R,23,\N,\N,\N,\N,8,0,168
20232,800,612,138,43,4,,R,24,\N,\N,\N,\N,31,0,165
20233,800,556,138,43,4,,R,24,\N,\N,\N,\N,31,0,165
20234,800,702,134,74,23,,R,25,\N,\N,\N,\N,22,0,165
20235,800,559,113,38,28,,R,28,\N,\N,\N,\N,3,0,110
20236,800,805,139,65,29,,R,30,\N,\N,\N,\N,48,0,104
20237,800,730,134,33,26,,R,31,\N,\N,\N,\N,23,0,101
20238,801,578,6,10,5,4,4,4,\N,\N,\N,\N,11,1.5,35
20239,803,541,105,6,10,,R,20,\N,\N,\N,\N,3,0,44
20240,803,647,105,32,27,,R,21,\N,\N,\N,\N,5,0,40
20241,804,578,6,1,5,2,2,2,+1:36.5,13642300,\N,\N,1,3,22
20242,806,498,6,38,13,3,3,3,\N,\N,\N,\N,12,3,78
20243,807,638,105,22,21,,R,11,\N,\N,\N,\N,5,0,57
20244,792,642,6,12,1,2,2,2,+1:29.6,10928200,\N,\N,1,2,96
20245,792,427,6,12,1,2,2,2,+1:29.6,10928200,\N,\N,1,2,96
20246,792,427,6,10,5,3,3,3,\N,\N,\N,\N,12,1.33,94
20247,792,620,6,10,5,3,3,3,\N,\N,\N,\N,12,1.33,94
20248,792,648,131,8,10,4,4,4,\N,\N,\N,\N,12,1,94
20249,792,475,131,8,10,4,4,4,\N,\N,\N,\N,12,1,94
20250,792,554,105,28,7,6,6,6,\N,\N,\N,\N,18,0,88
20251,792,644,105,22,18,7,7,7,\N,\N,\N,\N,53,0,83
20252,792,501,105,22,18,7,7,7,\N,\N,\N,\N,53,0,83
20253,792,554,105,20,19,,R,8,\N,\N,\N,\N,5,0,54
20254,792,577,105,20,19,,R,8,\N,\N,\N,\N,5,0,54
20255,792,501,105,26,20,,R,9,\N,\N,\N,\N,32,0,54
20256,792,496,105,26,20,,R,9,\N,\N,\N,\N,32,0,54
20257,792,633,132,36,12,,R,12,\N,\N,\N,\N,3,0,35
20258,793,607,105,34,5,3,3,3,\N,\N,\N,\N,11,2,99
20259,793,632,6,48,15,8,8,8,\N,\N,\N,\N,111,0,86
20260,793,554,105,40,11,,R,10,\N,\N,\N,\N,20,0,86
20261,794,555,113,10,2,2,2,2,+2:43.56,14203090,\N,\N,1,3,200
20262,794,519,113,77,7,5,5,5,+5:17.17,14356700,\N,\N,1,1,200
20263,795,554,105,24,13,5,5,5,\N,\N,\N,\N,11,1,35
20264,797,608,6,16,12,6,6,6,\N,\N,\N,\N,13,0,87
20265,797,501,118,28,15,9,9,9,\N,\N,\N,\N,114,0,72
20266,797,661,125,36,14,,R,19,\N,\N,\N,\N,7,0,19
